Id,birth,death|
1358,24.0,56.0
1359,24.0,32.0
1360,24.0,29.0
1361,24.0,24.0
1362,24.0,29.0
1363,24.0,57.0
1364,24.0,33.0
1365,24.0,29.0
1366,24.0,31.0
1367,24.0,41.0
1368,24.0,54.0
1369,24.0,28.0
1370,24.0,37.0
1371,24.0,62.0
1372,24.0,26.0
1373,24.0,57.0
1374,24.0,30.0
1375,24.0,51.0
1376,24.0,25.0
1377,24.0,39.0
1378,24.0,57.0
1379,24.0,75.0
1380,24.0,80.0
1381,24.0,47.0
1382,24.0,36.0
1383,24.0,33.0
1384,24.0,37.0
1385,24.0,48.0
1386,24.0,32.0
1387,24.0,26.0
1388,24.0,30.0
1389,24.0,60.0
1390,24.0,29.0
1391,24.0,46.0
1392,24.0,43.0
1393,24.0,38.0
1394,24.0,32.0
1395,24.0,25.0
1396,24.0,59.0
1397,24.0,27.0
1398,24.0,35.0
1399,24.0,101.0
1400,24.0,50.0
1401,24.0,40.0
1402,24.0,34.0
1403,25.0,34.0
1404,25.0,25.0
1405,25.0,76.0
1406,25.0,40.0
1407,25.0,42.0
1408,25.0,98.0
1409,25.0,26.0
1410,25.0,29.0
1411,25.0,30.0
1412,25.0,66.0
1413,25.0,44.0
1414,25.0,26.0
1415,25.0,29.0
1416,25.0,53.0
1417,25.0,25.0
1418,25.0,58.0
1419,25.0,60.0
1420,25.0,30.0
1421,25.0,34.0
1422,25.0,25.0
1423,25.0,51.0
1424,25.0,27.0
1425,25.0,36.0
1426,25.0,50.0
1427,25.0,55.0
1428,25.0,53.0
1429,25.0,29.0
1430,25.0,36.0
1431,25.0,39.0
1432,25.0,26.0
1433,25.0,38.0
1434,25.0,30.0
1435,25.0,26.0
1436,25.0,27.0
1437,25.0,43.0
1438,25.0,36.0
1439,25.0,43.0
1440,25.0,48.0
1441,25.0,36.0
1442,25.0,50.0
1443,25.0,38.0
1444,25.0,26.0
1445,25.0,47.0
1446,25.0,34.0
1447,25.0,58.0
1448,25.0,26.0
1449,25.0,40.0
1450,25.0,41.0
1451,25.0,26.0
1452,25.0,55.0
1453,25.0,35.0
1454,25.0,35.0
1455,25.0,61.0
1456,25.0,34.0
1457,25.0,30.0
1458,25.0,27.0
1459,25.0,65.0
1460,25.0,37.0
1461,25.0,42.0
1462,25.0,42.0
1463,25.0,42.0
1464,25.0,45.0
1465,25.0,45.0
1466,25.0,38.0
1467,25.0,27.0
1468,25.0,37.0
1469,25.0,30.0
1470,25.0,47.0
1471,25.0,26.0
1472,25.0,47.0
1473,25.0,25.0
1474,25.0,39.0
1475,25.0,31.0
1476,25.0,30.0
1477,25.0,33.0
1478,25.0,38.0
1479,25.0,31.0
1480,25.0,42.0
1481,25.0,43.0
1482,25.0,27.0
1483,25.0,29.0
1484,25.0,30.0
1485,25.0,46.0
1486,25.0,35.0
1487,25.0,34.0
1488,25.0,25.0
1489,25.0,38.0
1490,25.0,64.0
1491,25.0,29.0
1492,25.0,33.0
1493,25.0,52.0
1494,25.0,47.0
1495,25.0,52.0
1496,25.0,34.0
1497,25.0,46.0
1498,25.0,37.0
1499,25.0,30.0
1500,25.0,43.0
1501,25.0,25.0
1502,25.0,38.0
1503,25.0,25.0
1504,25.0,36.0
1505,25.0,28.0
1506,25.0,64.0
1507,25.0,27.0
1508,25.0,32.0
1509,25.0,56.0
1510,25.0,45.0
1511,25.0,30.0
1512,25.0,55.0
1513,25.0,62.0
1514,25.0,37.0
1515,25.0,30.0
1516,25.0,32.0
1517,25.0,33.0
1518,25.0,37.0
1519,25.0,38.0
1520,25.0,66.0
1521,25.0,29.0
1522,25.0,27.0
1523,25.0,28.0
1524,25.0,29.0
1525,25.0,31.0
1526,25.0,32.0
1527,25.0,25.0
1528,25.0,54.0
1529,25.0,37.0
1530,25.0,44.0
1531,25.0,31.0
1532,25.0,37.0
1533,25.0,26.0
1534,25.0,37.0
1535,25.0,59.0
1536,25.0,29.0
1537,25.0,33.0
1538,25.0,26.0
1539,25.0,40.0
1540,25.0,27.0
1541,25.0,61.0
1542,25.0,52.0
1543,25.0,27.0
1544,25.0,40.0
1545,25.0,28.0
1546,25.0,27.0
1547,25.0,27.0
1548,25.0,37.0
1549,25.0,26.0
1550,25.0,49.0
1551,25.0,39.0
1552,25.0,27.0
1553,25.0,40.0
1554,25.0,26.0
1555,25.0,39.0
1556,25.0,41.0
1557,25.0,49.0
1558,25.0,78.0
1559,25.0,83.0
1560,25.0,39.0
1561,25.0,37.0
1562,25.0,25.0
1563,25.0,63.0
1564,25.0,28.0
1565,25.0,35.0
1566,25.0,41.0
1567,25.0,25.0
1568,25.0,30.0
1569,25.0,28.0
1570,25.0,44.0
1571,25.0,34.0
1572,25.0,32.0
1573,25.0,30.0
1574,25.0,31.0
1575,25.0,32.0
1576,25.0,42.0
1577,25.0,41.0
1578,25.0,28.0
1579,25.0,26.0
1580,25.0,40.0
1581,25.0,33.0
1582,25.0,39.0
1583,25.0,28.0
1584,25.0,48.0
1585,25.0,32.0
1586,25.0,64.0
1587,25.0,42.0
1588,25.0,25.0
1589,25.0,49.0
1590,25.0,40.0
1591,25.0,40.0
1592,25.0,37.0
1593,25.0,28.0
1594,25.0,46.0
1595,25.0,34.0
1596,25.0,53.0
1597,25.0,32.0
1598,25.0,44.0
1599,25.0,63.0
1600,25.0,36.0
1601,25.0,55.0
1602,25.0,25.0
1603,25.0,38.0
1604,25.0,44.0
1605,25.0,40.0
1606,25.0,28.0
1607,25.0,34.0
1608,25.0,27.0
1609,25.0,44.0
1610,25.0,34.0
1611,25.0,45.0
1612,25.0,71.0
1613,25.0,38.0
1614,25.0,27.0
1615,25.0,36.0
1616,25.0,58.0
1617,25.0,27.0
1618,25.0,32.0
1619,25.0,42.0
1620,25.0,76.0
1621,25.0,59.0
1622,25.0,50.0
1623,25.0,69.0
1624,25.0,36.0
1625,25.0,39.0
1626,25.0,39.0
1627,25.0,37.0
1628,25.0,61.0
1629,25.0,33.0
1630,25.0,53.0
1631,25.0,36.0
1632,25.0,33.0
1633,25.0,49.0
1634,25.0,31.0
1635,25.0,44.0
1636,25.0,29.0
1637,25.0,50.0
1638,25.0,54.0
1639,25.0,67.0
1640,25.0,26.0
1641,25.0,41.0
1642,25.0,26.0
1643,25.0,43.0
1644,25.0,40.0
1645,25.0,54.0
1646,25.0,60.0
1647,25.0,40.0
1648,25.0,33.0
1649,25.0,38.0
1650,25.0,29.0
1651,25.0,33.0
1652,25.0,32.0
1653,25.0,36.0
1654,25.0,29.0
1655,25.0,51.0
1656,25.0,26.0
1657,25.0,27.0
1658,25.0,39.0
1659,25.0,43.0
1660,25.0,69.0
1661,25.0,25.0
1662,25.0,59.0
1663,25.0,25.0
1664,25.0,50.0
1665,25.0,32.0
1666,25.0,41.0
1667,25.0,53.0
1668,25.0,41.0
1669,25.0,25.0
1670,25.0,48.0
1671,25.0,67.0
1672,25.0,40.0
1673,25.0,59.0
1674,25.0,48.0
1675,25.0,52.0
1676,25.0,50.0
1677,25.0,57.0
1678,25.0,44.0
1679,25.0,30.0
1680,25.0,28.0
1681,25.0,55.0
1682,25.0,49.0
1683,25.0,25.0
1684,25.0,28.0
1685,25.0,36.0
1686,25.0,37.0
1687,25.0,29.0
1688,25.0,33.0
1689,25.0,46.0
1690,25.0,39.0
1691,25.0,39.0
1692,25.0,33.0
1693,25.0,31.0
1694,25.0,26.0
1695,25.0,56.0
1696,25.0,32.0
1697,25.0,27.0
1698,25.0,52.0
1699,25.0,32.0
1700,25.0,36.0
1701,25.0,46.0
1702,25.0,42.0
1703,25.0,31.0
1704,25.0,37.0
1705,25.0,62.0
1706,25.0,39.0
1707,25.0,36.0
1708,25.0,33.0
1709,25.0,34.0
1710,25.0,48.0
1711,25.0,27.0
1712,25.0,31.0
1713,25.0,35.0
1714,25.0,43.0
1715,25.0,33.0
1716,25.0,31.0
1717,25.0,80.0
1718,25.0,58.0
1719,25.0,28.0
1720,25.0,37.0
1721,25.0,27.0
1722,25.0,32.0
1723,25.0,26.0
1724,25.0,62.0
1725,25.0,41.0
1726,25.0,47.0
1727,25.0,35.0
1728,25.0,37.0
1729,25.0,34.0
1730,25.0,42.0
1731,25.0,32.0
1732,25.0,29.0
1733,25.0,32.0
1734,25.0,26.0
1735,25.0,29.0
1736,25.0,95.0
1737,25.0,58.0
1738,25.0,47.0
1739,25.0,44.0
1740,25.0,31.0
1741,25.0,51.0
1742,25.0,58.0
1743,25.0,25.0
1744,25.0,39.0
1745,25.0,47.0
1746,25.0,28.0
1747,25.0,29.0
1748,25.0,28.0
1749,25.0,25.0
1750,25.0,28.0
1751,25.0,38.0
1752,25.0,78.0
1753,25.0,26.0
1754,25.0,44.0
1755,25.0,41.0
1756,25.0,54.0
1757,25.0,35.0
1758,25.0,29.0
1759,25.0,38.0
1760,25.0,66.0
1761,25.0,32.0
1762,25.0,58.0
1763,25.0,46.0
1764,25.0,30.0
1765,25.0,27.0
1766,25.0,42.0
1767,25.0,71.0
1768,25.0,27.0
1769,25.0,37.0
1770,25.0,26.0
1771,25.0,30.0
1772,25.0,56.0
1773,25.0,57.0
1774,25.0,29.0
1775,25.0,47.0
1776,25.0,85.0
1777,25.0,26.0
1778,25.0,42.0
1779,25.0,40.0
1780,25.0,27.0
1781,25.0,42.0
1782,25.0,55.0
1783,25.0,48.0
1784,25.0,41.0
1785,25.0,42.0
1786,25.0,30.0
1787,25.0,26.0
1788,25.0,28.0
1789,25.0,38.0
1790,25.0,58.0
1791,25.0,37.0
1792,25.0,61.0
1793,25.0,43.0
1794,25.0,26.0
1795,25.0,80.0
1796,25.0,60.0
1797,25.0,26.0
1798,25.0,34.0
1799,25.0,46.0
1800,25.0,28.0
1801,25.0,31.0
1802,25.0,35.0
1803,25.0,45.0
1804,26.0,58.0
1805,26.0,59.0
1806,26.0,67.0
1807,26.0,81.0
1808,26.0,66.0
1809,26.0,26.0
1810,26.0,34.0
1811,26.0,33.0
1812,26.0,35.0
1813,26.0,44.0
1814,26.0,27.0
1815,26.0,51.0
1816,26.0,33.0
1817,26.0,42.0
1818,26.0,59.0
1819,26.0,39.0
1820,26.0,36.0
1821,26.0,29.0
1822,26.0,26.0
1823,26.0,59.0
1824,26.0,31.0
1825,26.0,75.0
1826,26.0,56.0
1827,26.0,30.0
1828,26.0,32.0
1829,26.0,40.0
1830,26.0,31.0
1831,26.0,45.0
1832,26.0,35.0
1833,26.0,63.0
1834,26.0,32.0
1835,26.0,35.0
1836,26.0,30.0
1837,26.0,47.0
1838,26.0,75.0
1839,26.0,47.0
1840,26.0,26.0
1841,26.0,38.0
1842,26.0,57.0
1843,26.0,34.0
1844,26.0,26.0
1845,26.0,41.0
1846,26.0,51.0
1847,26.0,27.0
1848,26.0,74.0
1849,26.0,34.0
1850,26.0,44.0
1851,26.0,32.0
1852,26.0,31.0
1853,26.0,43.0
1854,26.0,39.0
1855,26.0,61.0
1856,26.0,41.0
1857,26.0,35.0
1858,26.0,74.0
1859,26.0,62.0
1860,26.0,44.0
1861,26.0,58.0
1862,26.0,65.0
1863,26.0,47.0
1864,26.0,37.0
1865,26.0,31.0
1866,26.0,26.0
1867,26.0,35.0
1868,26.0,35.0
1869,26.0,32.0
1870,26.0,40.0
1871,26.0,50.0
1872,26.0,55.0
1873,26.0,73.0
1874,26.0,26.0
1875,26.0,41.0
1876,26.0,41.0
1877,26.0,33.0
1878,26.0,49.0
1879,26.0,47.0
1880,26.0,50.0
1881,26.0,43.0
1882,26.0,45.0
1883,26.0,51.0
1884,26.0,31.0
1885,26.0,38.0
1886,26.0,45.0
1887,26.0,29.0
1888,26.0,33.0
1889,26.0,31.0
1890,26.0,48.0
1891,26.0,31.0
1892,26.0,77.0
1893,26.0,47.0
1894,26.0,32.0
1895,26.0,32.0
1896,26.0,28.0
1897,26.0,60.0
1898,26.0,27.0
1899,26.0,36.0
1900,26.0,64.0
1901,26.0,32.0
1902,26.0,30.0
1903,26.0,26.0
1904,26.0,36.0
1905,26.0,29.0
1906,26.0,27.0
1907,26.0,32.0
1908,26.0,29.0
1909,26.0,63.0
1910,26.0,31.0
1911,26.0,30.0
1912,26.0,47.0
1913,26.0,95.0
1914,26.0,28.0
1915,26.0,52.0
1916,26.0,41.0
1917,26.0,74.0
1918,26.0,58.0
1919,26.0,26.0
1920,26.0,28.0
1921,26.0,48.0
1922,26.0,28.0
1923,26.0,57.0
1924,26.0,36.0
1925,26.0,36.0
1926,26.0,49.0
1927,26.0,34.0
1928,26.0,41.0
1929,26.0,55.0
1930,26.0,36.0
1931,26.0,29.0
1932,26.0,80.0
1933,26.0,76.0
1934,26.0,43.0
1935,26.0,52.0
1936,26.0,48.0
1937,26.0,30.0
1938,26.0,31.0
1939,26.0,28.0
1940,26.0,32.0
1941,26.0,30.0
1942,26.0,50.0
1943,26.0,29.0
1944,26.0,33.0
1945,26.0,28.0
1946,26.0,32.0
1947,26.0,37.0
1948,26.0,39.0
1949,26.0,29.0
1950,26.0,26.0
1951,26.0,67.0
1952,26.0,40.0
1953,26.0,41.0
1954,26.0,41.0
1955,26.0,32.0
1956,26.0,40.0
1957,26.0,31.0
1958,26.0,31.0
1959,26.0,43.0
1960,26.0,28.0
1961,26.0,27.0
1962,26.0,62.0
1963,26.0,26.0
1964,26.0,31.0
1965,26.0,28.0
1966,26.0,41.0
1967,26.0,28.0
1968,26.0,57.0
1969,26.0,32.0
1970,26.0,71.0
1971,26.0,43.0
1972,26.0,83.0
1973,26.0,43.0
1974,26.0,42.0
1975,26.0,35.0
1976,26.0,30.0
1977,26.0,70.0
1978,26.0,32.0
1979,26.0,51.0
1980,26.0,44.0
1981,26.0,32.0
1982,26.0,30.0
1983,26.0,26.0
1984,26.0,30.0
1985,26.0,57.0
1986,26.0,38.0
1987,26.0,38.0
1988,26.0,30.0
1989,26.0,80.0
1990,26.0,27.0
1991,26.0,27.0
1992,26.0,56.0
1993,26.0,38.0
1994,26.0,34.0
1995,26.0,90.0
1996,26.0,28.0
1997,26.0,33.0
1998,26.0,30.0
1999,26.0,80.0
2000,26.0,41.0
2001,26.0,40.0
2002,26.0,47.0
2003,26.0,39.0
2004,26.0,35.0
2005,26.0,46.0
2006,26.0,28.0
2007,26.0,37.0
2008,26.0,36.0
2009,26.0,55.0
2010,26.0,54.0
2011,26.0,36.0
2012,26.0,63.0
2013,26.0,39.0
2014,26.0,32.0
2015,26.0,38.0
2016,26.0,45.0
2017,26.0,53.0
2018,26.0,50.0
2019,26.0,36.0
2020,26.0,37.0
2021,26.0,37.0
2022,26.0,43.0
2023,26.0,39.0
2024,26.0,29.0
2025,26.0,35.0
2026,26.0,34.0
2027,26.0,39.0
2028,26.0,43.0
2029,26.0,29.0
2030,26.0,37.0
2031,26.0,28.0
2032,26.0,30.0
2033,26.0,32.0
2034,26.0,33.0
2035,26.0,37.0
2036,26.0,31.0
2037,26.0,69.0
2038,26.0,29.0
2039,26.0,50.0
2040,26.0,36.0
2041,26.0,36.0
2042,26.0,76.0
2043,26.0,39.0
2044,26.0,29.0
2045,26.0,83.0
2046,26.0,28.0
2047,26.0,78.0
2048,26.0,29.0
2049,26.0,31.0
2050,26.0,30.0
2051,26.0,27.0
2052,26.0,69.0
2053,26.0,29.0
2054,26.0,53.0
2055,26.0,31.0
2056,26.0,46.0
2057,26.0,30.0
2058,26.0,63.0
2059,26.0,35.0
2060,26.0,79.0
2061,26.0,56.0
2062,26.0,27.0
2063,26.0,97.0
2064,26.0,27.0
2065,26.0,44.0
2066,26.0,26.0
2067,26.0,28.0
2068,26.0,31.0
2069,26.0,56.0
2070,26.0,37.0
2071,26.0,43.0
2072,26.0,41.0
2073,26.0,64.0
2074,26.0,30.0
2075,26.0,66.0
2076,26.0,30.0
2077,26.0,32.0
2078,26.0,61.0
2079,26.0,66.0
2080,26.0,44.0
2081,26.0,64.0
2082,26.0,51.0
2083,26.0,38.0
2084,26.0,44.0
2085,26.0,92.0
2086,26.0,76.0
2087,26.0,33.0
2088,26.0,42.0
2089,26.0,31.0
2090,26.0,57.0
2091,26.0,32.0
2092,26.0,42.0
2093,26.0,27.0
2094,26.0,51.0
2095,26.0,50.0
2096,26.0,28.0
2097,26.0,41.0
2098,26.0,33.0
2099,26.0,86.0
2100,26.0,26.0
2101,26.0,37.0
2102,26.0,38.0
2103,26.0,51.0
2104,26.0,54.0
2105,26.0,52.0
2106,26.0,32.0
2107,26.0,53.0
2108,26.0,59.0
2109,26.0,42.0
2110,26.0,40.0
2111,26.0,42.0
2112,26.0,52.0
2113,26.0,45.0
2114,26.0,38.0
2115,26.0,56.0
2116,26.0,49.0
2117,26.0,55.0
2118,26.0,28.0
2119,26.0,30.0
2120,26.0,54.0
2121,26.0,35.0
2122,26.0,33.0
2123,26.0,29.0
2124,26.0,66.0
2125,26.0,39.0
2126,26.0,30.0
2127,26.0,37.0
2128,26.0,70.0
2129,26.0,43.0
2130,26.0,44.0
2131,26.0,45.0
2132,26.0,84.0
2133,26.0,39.0
2134,26.0,53.0
2135,26.0,91.0
2136,26.0,29.0
2137,26.0,42.0
2138,26.0,31.0
2139,26.0,28.0
2140,26.0,32.0
2141,26.0,34.0
2142,26.0,28.0
2143,26.0,42.0
2144,26.0,29.0
2145,26.0,50.0
2146,26.0,29.0
2147,26.0,66.0
2148,26.0,32.0
2149,26.0,79.0
2150,26.0,29.0
2151,26.0,27.0
2152,26.0,48.0
2153,26.0,40.0
2154,26.0,54.0
2155,26.0,47.0
2156,26.0,56.0
2157,26.0,31.0
2158,26.0,38.0
2159,26.0,38.0
2160,26.0,44.0
2161,26.0,37.0
2162,26.0,26.0
2163,26.0,35.0
2164,26.0,60.0
2165,26.0,43.0
2166,26.0,58.0
2167,26.0,46.0
2168,26.0,65.0
2169,26.0,30.0
2170,26.0,29.0
2171,26.0,44.0
2172,26.0,26.0
2173,26.0,43.0
2174,26.0,31.0
2175,26.0,29.0
2176,26.0,71.0
2177,26.0,42.0
2178,26.0,40.0
2179,26.0,54.0
2180,26.0,27.0
2181,26.0,34.0
2182,26.0,71.0
2183,26.0,40.0
2184,26.0,27.0
2185,26.0,31.0
2186,26.0,39.0
2187,26.0,27.0
2188,26.0,49.0
2189,26.0,31.0
2190,26.0,45.0
2191,26.0,30.0
2192,26.0,28.0
2193,26.0,44.0
2194,26.0,92.0
2195,26.0,32.0
2196,26.0,31.0
2197,26.0,27.0
2198,26.0,34.0
2199,26.0,33.0
2200,26.0,31.0
2201,26.0,41.0
2202,26.0,27.0
2203,26.0,26.0
2204,26.0,38.0
2205,26.0,30.0
2206,26.0,36.0
2207,26.0,30.0
2208,26.0,33.0
2209,26.0,30.0
2210,26.0,26.0
2211,26.0,43.0
2212,26.0,27.0
2213,26.0,29.0
2214,26.0,52.0
2215,26.0,27.0
2216,26.0,49.0
2217,26.0,49.0
2218,26.0,52.0
2219,26.0,58.0
2220,26.0,32.0
2221,26.0,33.0
2222,26.0,63.0
2223,26.0,31.0
2224,26.0,31.0
2225,26.0,28.0
2226,26.0,40.0
2227,26.0,47.0
2228,26.0,32.0
2229,26.0,30.0
2230,26.0,43.0
2231,26.0,32.0
2232,26.0,54.0
2233,26.0,37.0
2234,26.0,36.0
2235,26.0,97.0
2236,26.0,99.0
2237,26.0,38.0
2238,26.0,26.0
2239,26.0,35.0
2240,26.0,28.0
2241,26.0,30.0
2242,26.0,45.0
2243,26.0,36.0
2244,26.0,64.0
2245,26.0,59.0
2246,26.0,63.0
2247,26.0,31.0
2248,26.0,65.0
2249,26.0,34.0
2250,26.0,69.0
2251,26.0,41.0
2252,26.0,31.0
2253,26.0,39.0
2254,26.0,29.0
2255,26.0,33.0
2256,26.0,52.0
2257,26.0,75.0
2258,26.0,42.0
2259,26.0,69.0
2260,26.0,33.0
2261,26.0,32.0
2262,26.0,29.0
2263,26.0,36.0
2264,26.0,43.0
2265,26.0,50.0
2266,26.0,38.0
2267,26.0,33.0
2268,26.0,45.0
2269,26.0,47.0
2270,26.0,32.0
2271,26.0,42.0
2272,26.0,35.0
2273,26.0,28.0
2274,26.0,63.0
2275,26.0,47.0
2276,26.0,42.0
2277,26.0,27.0
2278,26.0,30.0
2279,26.0,105.0
2280,26.0,57.0
2281,26.0,109.0
2282,26.0,40.0
2283,26.0,58.0
2284,26.0,33.0
2285,26.0,41.0
2286,26.0,36.0
2287,26.0,43.0
2288,26.0,40.0
2289,26.0,36.0
2290,26.0,56.0
2291,26.0,35.0
2292,26.0,31.0
2293,26.0,41.0
2294,26.0,43.0
2295,26.0,29.0
2296,26.0,66.0
2297,26.0,51.0
2298,26.0,40.0
2299,26.0,70.0
2300,26.0,38.0
2301,26.0,28.0
2302,26.0,32.0
2303,26.0,48.0
2304,26.0,27.0
2305,27.0,35.0
2306,27.0,51.0
2307,27.0,46.0
2308,27.0,42.0
2309,27.0,28.0
2310,27.0,76.0
2311,27.0,78.0
2312,27.0,59.0
2313,27.0,37.0
2314,27.0,40.0
2315,27.0,33.0
2316,27.0,28.0
2317,27.0,32.0
2318,27.0,55.0
2319,27.0,38.0
2320,27.0,29.0
2321,27.0,42.0
2322,27.0,31.0
2323,27.0,32.0
2324,27.0,39.0
2325,27.0,40.0
2326,27.0,28.0
2327,27.0,61.0
2328,27.0,33.0
2329,27.0,45.0
2330,27.0,40.0
2331,27.0,51.0
2332,27.0,32.0
2333,27.0,80.0
2334,27.0,27.0
2335,27.0,50.0
2336,27.0,27.0
2337,27.0,77.0
2338,27.0,28.0
2339,27.0,50.0
2340,27.0,49.0
2341,27.0,43.0
2342,27.0,28.0
2343,27.0,67.0
2344,27.0,46.0
2345,27.0,34.0
2346,27.0,32.0
2347,27.0,40.0
2348,27.0,31.0
2349,27.0,102.0
2350,27.0,60.0
2351,27.0,45.0
2352,27.0,38.0
2353,27.0,65.0
2354,27.0,27.0
2355,27.0,28.0
2356,27.0,48.0
2357,27.0,72.0
2358,27.0,46.0
2359,27.0,28.0
2360,27.0,30.0
2361,27.0,71.0
2362,27.0,74.0
2363,27.0,43.0
2364,27.0,27.0
2365,27.0,37.0
2366,27.0,32.0
2367,27.0,33.0
2368,27.0,85.0
2369,27.0,44.0
2370,27.0,43.0
2371,27.0,53.0
2372,27.0,67.0
2373,27.0,36.0
2374,27.0,41.0
2375,27.0,31.0
2376,27.0,70.0
2377,27.0,28.0
2378,27.0,47.0
2379,27.0,70.0
2380,27.0,78.0
2381,27.0,51.0
2382,27.0,30.0
2383,27.0,27.0
2384,27.0,54.0
2385,27.0,29.0
2386,27.0,70.0
2387,27.0,27.0
2388,27.0,29.0
2389,27.0,36.0
2390,27.0,49.0
2391,27.0,47.0
2392,27.0,37.0
2393,27.0,30.0
2394,27.0,28.0
2395,27.0,36.0
2396,27.0,33.0
2397,27.0,55.0
2398,27.0,34.0
2399,27.0,68.0
2400,27.0,38.0
2401,27.0,30.0
2402,27.0,33.0
2403,27.0,53.0
2404,27.0,48.0
2405,27.0,41.0
2406,27.0,40.0
2407,27.0,66.0
2408,27.0,34.0
2409,27.0,58.0
2410,27.0,29.0
2411,27.0,45.0
2412,27.0,35.0
2413,27.0,32.0
2414,27.0,32.0
2415,27.0,44.0
2416,27.0,32.0
2417,27.0,29.0
2418,27.0,46.0
2419,27.0,46.0
2420,27.0,31.0
2421,27.0,44.0
2422,27.0,33.0
2423,27.0,36.0
2424,27.0,48.0
2425,27.0,37.0
2426,27.0,34.0
2427,27.0,73.0
2428,27.0,32.0
2429,27.0,31.0
2430,27.0,63.0
2431,27.0,29.0
2432,27.0,39.0
2433,27.0,37.0
2434,27.0,56.0
2435,27.0,71.0
2436,27.0,42.0
2437,27.0,48.0
2438,27.0,27.0
2439,27.0,33.0
2440,27.0,62.0
2441,27.0,30.0
2442,27.0,37.0
2443,27.0,41.0
2444,27.0,46.0
2445,27.0,34.0
2446,27.0,40.0
2447,27.0,37.0
2448,27.0,33.0
2449,27.0,68.0
2450,27.0,41.0
2451,27.0,33.0
2452,27.0,39.0
2453,27.0,27.0
2454,27.0,27.0
2455,27.0,38.0
2456,27.0,41.0
2457,27.0,32.0
2458,27.0,50.0
2459,27.0,30.0
2460,27.0,38.0
2461,27.0,60.0
2462,27.0,34.0
2463,27.0,28.0
2464,27.0,45.0
2465,27.0,34.0
2466,27.0,30.0
2467,27.0,39.0
2468,27.0,43.0
2469,27.0,43.0
2470,27.0,43.0
2471,27.0,38.0
2472,27.0,27.0
2473,27.0,43.0
2474,27.0,36.0
2475,27.0,57.0
2476,27.0,50.0
2477,27.0,32.0
2478,27.0,49.0
2479,27.0,40.0
2480,27.0,37.0
2481,27.0,30.0
2482,27.0,61.0
2483,27.0,56.0
2484,27.0,42.0
2485,27.0,36.0
2486,27.0,48.0
2487,27.0,39.0
2488,27.0,36.0
2489,27.0,31.0
2490,27.0,88.0
2491,27.0,27.0
2492,27.0,50.0
2493,27.0,67.0
2494,27.0,32.0
2495,27.0,48.0
2496,27.0,38.0
2497,27.0,34.0
2498,27.0,35.0
2499,27.0,28.0
2500,27.0,38.0
2501,27.0,32.0
2502,27.0,33.0
2503,27.0,59.0
2504,27.0,35.0
2505,27.0,28.0
2506,27.0,30.0
2507,27.0,47.0
2508,27.0,47.0
2509,27.0,28.0
2510,27.0,39.0
2511,27.0,42.0
2512,27.0,29.0
2513,27.0,39.0
2514,27.0,42.0
2515,27.0,62.0
2516,27.0,57.0
2517,27.0,39.0
2518,27.0,33.0
2519,27.0,53.0
2520,27.0,42.0
2521,27.0,51.0
2522,27.0,35.0
2523,27.0,54.0
2524,27.0,34.0
2525,27.0,28.0
2526,27.0,33.0
2527,27.0,109.0
2528,27.0,35.0
2529,27.0,40.0
2530,27.0,35.0
2531,27.0,38.0
2532,27.0,31.0
2533,27.0,31.0
2534,27.0,36.0
2535,27.0,44.0
2536,27.0,76.0
2537,27.0,35.0
2538,27.0,40.0
2539,27.0,39.0
2540,27.0,27.0
2541,27.0,27.0
2542,27.0,33.0
2543,27.0,32.0
2544,27.0,54.0
2545,27.0,41.0
2546,27.0,45.0
2547,27.0,40.0
2548,27.0,34.0
2549,27.0,44.0
2550,27.0,36.0
2551,27.0,43.0
2552,27.0,35.0
2553,27.0,38.0
2554,27.0,35.0
2555,27.0,104.0
2556,27.0,43.0
2557,27.0,49.0
2558,27.0,32.0
2559,27.0,28.0
2560,27.0,35.0
2561,27.0,30.0
2562,27.0,54.0
2563,27.0,63.0
2564,27.0,45.0
2565,27.0,31.0
2566,27.0,58.0
2567,27.0,28.0
2568,27.0,48.0
2569,27.0,43.0
2570,27.0,39.0
2571,27.0,32.0
2572,27.0,56.0
2573,27.0,28.0
2574,27.0,43.0
2575,27.0,35.0
2576,27.0,28.0
2577,27.0,42.0
2578,27.0,30.0
2579,27.0,55.0
2580,27.0,31.0
2581,27.0,38.0
2582,27.0,31.0
2583,27.0,41.0
2584,27.0,70.0
2585,27.0,31.0
2586,27.0,28.0
2587,27.0,53.0
2588,27.0,58.0
2589,27.0,70.0
2590,27.0,71.0
2591,27.0,30.0
2592,27.0,42.0
2593,27.0,30.0
2594,27.0,31.0
2595,27.0,36.0
2596,27.0,39.0
2597,27.0,33.0
2598,27.0,30.0
2599,27.0,74.0
2600,27.0,36.0
2601,27.0,42.0
2602,27.0,55.0
2603,27.0,38.0
2604,27.0,39.0
2605,27.0,48.0
2606,27.0,32.0
2607,27.0,53.0
2608,27.0,43.0
2609,27.0,28.0
2610,27.0,30.0
2611,27.0,27.0
2612,27.0,45.0
2613,27.0,53.0
2614,27.0,29.0
2615,27.0,27.0
2616,27.0,37.0
2617,27.0,28.0
2618,27.0,52.0
2619,27.0,31.0
2620,27.0,31.0
2621,27.0,54.0
2622,27.0,36.0
2623,27.0,54.0
2624,27.0,29.0
2625,27.0,62.0
2626,27.0,35.0
2627,27.0,35.0
2628,27.0,43.0
